url,uuid,title,created,changed,field_collection_number,field_date_available,field_date_published,field_dspace_item_id,field_extent,field_finding_aid,field_unique_id,field_abstract,field_access_rights,field_access_terms,field_contributor,field_copyright_and_use,field_digital_publisher,field_genre,field_language,field_member_of,field_model,field_publisher_country,field_resource_type,field_subject,field_title_language,field_date_copyrighted,field_description,field_date_created
https://digital.library.jhu.edu/node/102,0c2e4a2a-eceb-4d90-b1ce-cc88c6a41b5d,Oral history of C.S.,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2020-08-28,2020-03-04,8e1b6cc1-c01e-48b2-a978-e11d6640ed22,00:47:47 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,9bd3ff1c-a007-4a27-ae50-31a7b701a9b4,"“C.S.” is a member of the Johns Hopkins University graduating class of 2020. In this interview, he describes growing up in Miami after immigrating to the United States from Cuba as a young child. He discusses how he prepared for college in high school and his experience with the Hop-In Program at Johns Hopkins. C.S. also shares about his academic experience as a triple major in psychology, romance languages, and Spanish with a minor in women, gender, and sexuality.",Public digital access,Oral Histories,"relators:ivr:Diehl, Kristen||relators:ive:C.S.",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"C.S.||González, Eduardo, 1943-||Egginton, William, 1969-||Johns Hopkins University||College students||College students--Housing||College students--Social life and customs||Universities and colleges--Graduate work||First-generation college students||Charter schools||Cuban Americans||Academic achievement||Maryland--Baltimore||Florida--Miami||Cuba||Florida--Hialeah",English,,,
https://digital.library.jhu.edu/node/103,aacc7404-8283-4150-8092-bfa9fdf645e9,Oral history of Greg Ball,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-10-26,2014-06-16,8fc3536f-478e-4572-b326-109418c94724,01:01:23 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,5c552a05-c8d2-4457-b60e-216def3400aa,"Gregory Ball was a professor in the Department of Psychological and Brain Sciences at Johns Hopkins University and also served as Vice Dean for Science and Research Infrastructure in the Krieger School of Arts and Sciences. He played a major role in the creation of the neuroscience undergraduate major in the 1990s. In 2014, he was appointed Dean of the College of Behavioral and Social Sciences (BSOS) at the University of Maryland, College Park. In this interview, Ball discusses the history of the department of Psychological and Brain Sciences and its relationship to other parts of the university. This oral history is part of the Hopkins Retrospective oral histories series.",Public digital access,Oral Histories,"relators:ivr:Leslie, Stuart W.||relators:ive:Ball, Gregory F. (Gregory Francis)",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Johns Hopkins University||Johns Hopkins University. School of Medicine||Ball, Gregory F. (Gregory Francis)||Chapanis, Alphonse||Flombaum, Jonathan||Gebo, Kelly A.||Hall, G. Stanley (Granville Stanley), 1844-1924||Morgan, Clifford T., 1915-1976||Mountcastle, Vernon B.||Olton, David S.||Snyder, Solomon H., 1938-||Watson, John B. (John Broadus), 1878-1958||Birds--Behavior||Birds--Psychology||College teachers--Tenure||Human engineering||Neuroanatomy||Neurosciences||Psychology||Undergraduates",English,,,
https://digital.library.jhu.edu/node/104,f9ec9641-3a83-49b0-b1b9-0cd1293edbd0,Oral history of Forrest Tobey,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-09-10,2000-03-21,924290bf-6755-4b38-ac72-8eb0b01e1556,00:57:48 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,0392d748-4dc0-4ef6-a38f-bbe1bd53d580,"Forrest Tobey is a composer, conductor, and a double-degree graduate of the Peabody Institute. He is best known as a computer music artist, and created the Virtual Orchestra software. His compositions were played in Times Square on New Year's Eve of 2000. In this history, Tobey discusses his career as a conductor, music, and the Peabody Institute. This oral history is part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Tobey, Forrest",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Johns Hopkins University. Peabody Institute||Peabody Conservatory of Music||India||New York (State)--New York--Times Square||Brody, William R.||Buchla, Donald||Kim, Charles B. (Charles Byungkyu)||Prausnitz, Frederik||Subotnick, Morton||Tobey, Forrest||Wright, Geoffrey, 1952-||Computer music||Conductors (Music)||Electronic music||Electronic musical instruments||Human-computer interaction||Music teachers||New Year||New Year music||Piano--Instruction and study",English,,,
https://digital.library.jhu.edu/node/105,1cd6a18f-5d79-4389-b430-3fe6815b6f68,Oral history of Barbara Bonnell,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-08-10,1999-07-12,938589c6-91c3-46ab-91c0-7ae38ffa36ad,01:46:38 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,6e13bdb5-821c-49af-a8a7-cb7e6d8d664d,"Barbara Bonnell attended Wellesley College and was a Fulbright scholar before coming to Hopkins in 1953 for her M.A. in international relations. She was deputy director of the Greater Baltimore Committee in the 1950s and director of information for Charles Center-Inner Harbor Management. She was also the first Baltimore native to become the president of the Association of Junior Leagues of America, in 1962. In this oral history, Bonnell discusses being a female graduate student and instructor on campus in the 1950s, undertaking research with Professor Malcolm Moos, McCarthyism, and community organizing in Baltimore. This oral history is part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Bonnell, Barbara",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Ford Foundation||Greater Baltimore Committee, Inc.||Greater Homewood Community Corporation||Johns Hopkins Institute for Policy Studies||Johns Hopkins University||Bonnell, Barbara||Civiletti, Benjamin R.||Eisenhower, Milton Stover, 1899-1985||Hess, Stephen||Lattimore, Owen, 1900-1989||Moos, Malcolm, 1916-1982||College students--Housing||Community and college||Community development, Urban||Higher education and state||Political science||Universities and colleges--Alumni and alumnae||Veterans--Education (Higher)||Women graduate students||Women political scientists",English,,,
https://digital.library.jhu.edu/node/106,5d4f46f1-56fc-488b-8f5e-519fd4199f42,Oral history of William Banks,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-08-05,1999-07-16,983252a4-fc3a-4363-9806-ae3f610bf816,00:55:18 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,3f9f3f5f-6336-4f73-bf19-d895c5d0507f,"William Banks, a Baltimore native, received his B.A. from Johns Hopkins in 1929. Shortly after graduating, he joined the Lord Baltimore Press, a company specializing in folded paper boxes with brightly colored advertisements. A booming success, the business was bought by International Paper Co., of which Banks became the vice president in 1969. In this oral history, Banks describes what Hopkins was like in the 1920s, as well as his activities with the Black and Blue Jay and Barnstormers. Banks also discusses his favorite classes at Hopkins as well as fundraising for the university as an alumnus. This oral history is part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Banks, William",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Baltimore City College||Johns Hopkins University||Johns Hopkins University. Barnstormers||Lyric Theater (Baltimore, Md.)||Olympic Winter Games (22nd : 2014 : Sochi, Russia)||Peabody Conservatory of Music||Maryland--Baltimore||Ames, Joseph Sweetman, 1864-1943||Andrews, E. A. (Ethan Allen), 1859-1956||Banks, William||Bloomberg, Michael||Brody, William R.||Goodnow, Frank J., 1859-1939||Mitchell, Broadus, 1892-1988||Swartz, Charles Kephart, 1861-||Turner, Edward Raymond, 1881-1929||College buildings||College student newspapers and periodicals||College students--Scholarships, fellowships, etc.||College students--Social life and customs||College theater||Depressions||Hazing||Lacrosse||Universities and colleges--Alumni and alumnae||Women in higher education",English,,,
https://digital.library.jhu.edu/node/107,91ac855b-d28b-496e-850e-f15ce543b341,Oral history of Donald Ainslie Henderson,2022-03-11T14:37:38+00:00,2022-04-05T13:15:13+00:00,MS.0404,2015-08-24,1999-12-21,9a23a93d-6fda-41d2-947f-22750ce49d31,01:19:38 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,d8df169e-85cf-4896-9728-e24767f527c2,"Dr. Donald Henderson was born in Lakewood, Ohio on September 7, 1928. He received his bachelor's degree from Oberlin College, his M.D. from the University of Rochester School of Medicine, and his M.P.H (Masters of Public Health) from the Johns Hopkins Bloomberg School of Public Health. Henderson headed the World Health Organization's Global Smallpox Eradication Campaign beginning in 1966, which successfully saw the eradication of smallpox from the entire world by 1977. After his tenure with the WHO, Henderson became dean of the Johns Hopkins School of Public Health and acted as a senior advisor to many federal departments and commissions related to health and safety. He has received numerous honorary degrees, awards, and honors, including the Presidential Medal of Freedom (2002). In this oral history, Henderson describes his career as an epidemiologist, his relationship to Johns Hopkins, and the history of the School of Public Health. This oral history is part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Henderson, Donald A. (Donald Ainslie), 1928-2016",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Johns Hopkins University. School of Hygiene and Public Health||Henderson, Donald A. (Donald Ainslie), 1928-2016||Lilienfeld, Abraham M.||Wolman, Abel, 1892-1989||AIDS (Disease)--Prevention--Research||AIDS (Disease)--Research||Deans (Education)||Epidemiologists||Epidemiology||Graduate students, Foreign||Public health||Smallpox--Epidemiology||Smallpox--Prevention",English,,,
https://digital.library.jhu.edu/node/108,c8b89c18-55ba-4ea4-acc3-7e463a07cb06,Oral history of Raymond Villard,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2016-09-09,2015-04-08,9ae5874f-d284-4388-80ef-6cfcaf87a766,01:17:31 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,1f433b98-a372-4634-b870-a4a1d48ebbe4,"Since 1986, Raymond Villard has been the News Director for the Space Telescope Science Institute. His earlier work experience includes producing planetarium programs for the Maryland Science Center and serving as Assistant Editor of Astronomy magazine. He received a B.S. in Communication Arts from the University of Albany, SUNY and an M.S. in Science Communication from Boston University. In this oral history, Villard discusses his work at the Space Telescope Science Institute and the Hubble Space Telescope. This oral history is part of the Hopkins Retrospective oral histories series.",Public digital access,Oral Histories,"relators:ivr:Kearney, Tucker||relators:ive:Villard, Ray",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Association of Universities for Research in Astronomy||Cassini (Spacecraft)||Challenger (Spacecraft)||FUSE (Artificial satellite)||Goddard Space Flight Center||Hubble Space Telescope (Spacecraft)||James Webb Space Telescope (Spacecraft)||Johns Hopkins University. Applied Physics Laboratory||Maryland Science Center||New Horizons (Spacecraft)||Space Telescope Science Institute (U.S.)||United States. National Aeronautics and Space Administration||Deep space--Andromeda Galaxy||Bahcall, John N.||Garroway, Dave, 1913-1982||Giacconi, Riccardo||Muller, Steven, 1927-2013||Riess, Adam, 1969-||Villard, Ray||Astronomy||Cold War (1945-1989)||Exploration of outer space||Far ultraviolet detectors||Life on other planets||Planetariums||Public relations||Science writers||Sputnik satellites||Women in astronomy",English,,,
https://digital.library.jhu.edu/node/109,b908cdcf-1838-4c95-b1d7-d1480d422195,Oral history of J.L.,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2020-08-28,2020-03-03,9c04e72c-1ae6-4afd-83a2-fbe743aa3eb3,00:49:07 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,118e3472-cda4-4911-9c53-801cfb8beb05,"“J.L.” is a member of the Johns Hopkins University graduating class of 2020. In this interview, J.L. describes growing up in Naples, Florida and why he decided to attend Johns Hopkins. He also discusses his interest in political science, particularly international relations and his experience as a student in the Johns Hopkins dual BA/MA program with the School of Advanced International Studies.",Public digital access,Oral Histories,"relators:ivr:Diehl, Kristen||relators:ive:J.L.",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"J.L.||Zackin, Emily J., 1980-||Lurtz, Casey Marina||Thornton, Christy||Johns Hopkins University||Johns Hopkins University. School of Advanced International Studies||College student orientation||College students--Housing||College students--Social life and customs||Political science||Student activities||Universities and colleges--Admission||First-generation college students||High school student activities||Mentoring||Academic achievement||Maryland--Baltimore||Washington (D.C.)||Florida--Naples",English,,,
https://digital.library.jhu.edu/node/110,4235536d-a40e-47b8-97d6-d1b40b4b033a,Oral history of A.Z.,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2019-10-17,2019-03-19,9dcde973-201b-4d18-a232-6dbac47c569f,00:25:00 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,899d6431-12f2-4efd-9bce-326fa05b2be2,"""A.Z."" is a member of the Johns Hopkins University graduating class of 2019, a pre-med student who majored in molecular and cellular biology. In this interview, they discuss growing up with their parents and brother on Long Island, New York, their experience applying to college, and their early interest in biology. A.Z. also recalls memorable classes and their participation in campus organizations such as the Hopkins Christian Fellowship and the Red Cross. Looking forward, A.Z. shares their plan to attend medical school. This oral history is part of the First-generation Students oral histories series.",Public digital access,Oral Histories,"relators:ivr:Diehl, Kristen||relators:ive:A.Z.",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"A.Z.||Carson, Ben||Johns Hopkins University||College students--Housing||Cytology||Student activities||First-generation college students||Research||Molecular biology||Medical college applicants||Academic achievement||Maryland--Baltimore||New York (State)--Long Island",English,,,
https://digital.library.jhu.edu/node/111,a67de723-cb20-4265-bbc3-9f47637df0f9,Oral history of Arthur Sarnoff,2022-03-11T14:37:38+00:00,2022-04-05T13:15:13+00:00,MS.0404,2015-10-26,2015-03-27,9dd1fa70-6923-4b18-b772-6bc0180a0165,01:22:23 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,545b04ea-8b18-4a63-9e3e-bad4c6c43e30,"Arthur Sarnoff graduated from Johns Hopkins University in 1953. After graduation, he served in the United States Army Security Agency in Japan. For his service, he was awarded the Commendation Ribbon for Meritorious Achievement. Professionally, Sarnoff served as the president of Bruno Appliance Corporation and was a trustee of Beth Israel Medical Center, Continuum Health Partners and Johns Hopkins University. In this interview, Sarnoff recounts his time at Hopkins as a Jewish student beginning in 1949. This oral history is part of the Hopkins Retrospective oral histories series.",Public digital access,Oral Histories,"relators:ivr:Kinniff, Jennifer||relators:ive:Sarnoff, Arthur, 1931-2015",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Johns Hopkins University||Sigma Phi Epsilon||Bloomberg, Michael||Sarnoff, Arthur, 1931-2015||Antisemitism||College fraternity members||College students--Social life and customs||College trustees||Country clubs||Discrimination in housing||Jewish college students||Practical jokes||Universities and colleges--Alumni and alumnae",English,,,
https://digital.library.jhu.edu/node/112,13b717e8-dbc0-437b-a6aa-04d79a1df482,Oral history of Mindy Farber,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2016-02-10,2015-10-09,9ff74fc1-fa4b-43df-9379-72e9ac63df98,00:57:05 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,1dc10b17-055b-48ce-b83e-71736790c4fd,"Mindy Farber graduated with a B.A. in History from Johns Hopkins University in 1974, as part of the first class of undergraduate women to matriculate as freshmen. On campus, Farber was a founder of the Women's Liberation group, which later became the Women's Center. She earned her J.D. from the NYU School of Law, after which she embarked on a long legal career, serving as an attorney in the Civil Rights Division of the U.S. Department of Labor and as the Vice President of the Baltimore Women's Law Center. In this interview, Farber describes her time at Hopkins as one of the first female undergraduates and as a campus leader and activist. This oral history is part of the Hopkins Retrospective oral histories series.",Public digital access,Oral Histories,"relators:ivr:Kinniff, Jennifer||relators:ive:Farber, Mindy, 1954-",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"American Association of University Women||American Civil Liberties Union||Johns Hopkins University||Mount Holyoke College||National Organization for Women||New York University. School of Law||Chisholm, Shirley, 1924-2005||Crenson, Matthew A., 1943-||Eisenhower, Milton Stover, 1899-1985||Farber, Mindy, 1954-||Farenthold, Frances (Frances Tarlton), 1926-||Fonda, Jane, 1937-||Forgione, Nancy Ellen, 1952-||Goldsmith, Martin, 1952-||Gordon, Lincoln||Hiss, Alger||Lebo, Dottie||McGovern, Gail, 1952-||Muller, Steven, 1927-2013||Nin, Anaïs, 1903-1977||Sexton, Anne, 1928-1974||Spring, David||Walters, Ronald G.||Wickwire, Chester||African Americans--Education (Higher)||Birth control||Coeducation||College students--Social life and customs||Coup d'état (Chile : 1973)||Dormitory life||Sex discrimination against women||Sexual harassment||Student government||Student movements||Universities and colleges--Alumni and alumnae||Women college students||Women in higher education||Women--Societies and clubs||Women's health services",English,,,
https://digital.library.jhu.edu/node/113,0572f3c1-dd19-495f-8579-25f0ae1712b6,Oral history of Leon Fleisher,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-08-11,1999-09-23,a6c508c6-d68f-4755-80ac-407303e18e12,01:46:14 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,7752b28a-dc1e-43ad-be48-fc5912dd818a,"Leon Fleisher was born July 23, 1928 in San Francisco, California and began studying piano at the age of four. A noted child prodigy, Fleisher became a student of Artur Schnabel at the age of nine, after which Fleisher's career in piano began in earnest. In 1964, he began to suffer from focal dystonia, a condition that cost him the use of his right hand until corrected in the mid-1990s. Fleisher is a fellow of the American Academy of Arts and Sciences, a recepient of the Kennedy Center Honors Award (2007), and the Andrew W. Mellon Chair at the Peabody Institute of Johns Hopkins. In this oral history, Fleisher describes his early career and mentors, his experiences with the Peabody Institute and Baltimore, and the history of the Peabody Institute, including its formal association with Johns Hopkins in 1978. This oral history is part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Fleisher, Leon",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Baltimore Symphony Orchestra||George Peabody Library||Hubble Space Telescope (Spacecraft)||Johns Hopkins University. Peabody Institute||Peabody Conservatory of Music||Maryland--Baltimore||Maryland--Baltimore--Mount Vernon Place Historic District||Beethoven, Ludwig van, 1770-1827||Czerny, Carl, 1791-1857||Fleisher, Leon||Leschetizky, Theodor, 1830-1915||Liszt, Franz, 1811-1886||Mennin, Peter||Schnabel, Artur, 1882-1951||Stone, Edward Durell||Conductors (Music)||Conservatories of music||Music students||Music--German influences||Music--Instruction and study||Orchestral music||Pianists||Piano teachers||Practicing (Music)||Students, Foreign",English,,,
https://digital.library.jhu.edu/node/114,de875159-b15b-44a2-a07e-bd32a8737a72,Oral history of Joshua Einhorn,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2019-12-09,2018-05-20,a9aea988-9096-4278-b956-f30d093d8250,01:11:10 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,dc527e90-fbbf-4758-8a33-c4d773476eb4,"Dr. Joshua Einhorn received a B.S. in Social and Behavioral Sciences from Johns Hopkins University in 1986. He served as the founding president of the Gay and Lesbian Alliance (GALA) at Johns Hopkins University, and co-founded the first LGBT+ alumni group at Hopkins, the Lesbian and Gay Alumni Association (LAGA). In this oral history, he describes his experience coming out as a gay student on campus in the 1980s, as well as challenges he and others faced from the university when seeking support to start the Lesbian and Gay Alumni Association. This oral history is part of the Hopkins Retrospective oral histories series.",Public digital access,Oral Histories,"relators:ivr:Kinniff, Jennifer||relators:ive:Einhorn, Joshua",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Einhorn, Joshua||Goucher College||Johns Hopkins Medical Institutions||Johns Hopkins University||Johns Hopkins University. Peabody Institute||London School of Economics and Political Science||Universities and colleges--Alumni and alumnae--Societies, etc.||Universities and colleges--Societies, etc.||Gay-straight alliances in schools||Gay college students||Coming out (Sexual orientation)||AIDS (Disease)||Gay pride parades||Homophobia||Gay couples||Gay adoption||Maryland--Baltimore||Southern California||New York (State)--New York",English,,,
https://digital.library.jhu.edu/node/116,0b45600b-0e70-4a9d-9b16-29b15ef68749,Oral history of Anne Clark,2022-03-11T14:37:38+00:00,2022-04-05T13:15:13+00:00,MS.0404,2015-11-02,1999-11-24,aec25ef9-6dbf-49d0-8f49-985e012483e3,00:43:53 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,a69a6c36-23d6-44f9-9eff-75e3a53b041b,"Anne Clark was born in Ellicott City and is a graduate of Johns Hopkins University. In this interview, she recounts her experiences as part of McCoy College, the Odyssey Program and the Evergreen Society. This oral history is part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Clark, Anne C.",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Johns Hopkins University||Johns Hopkins University. Evergreen Society||Johns Hopkins University. McCoy College||Johns Hopkins University. Odyssey||Clark, Anne C.||Moos, Malcolm, 1916-1982||Adult education||Mechanical drawing||Universities and colleges--Alumni and alumnae||Women college students||Women engineers||Women in engineering",English,,,
https://digital.library.jhu.edu/node/117,da0e37a8-63ba-4407-9308-93b8b2cfc585,Oral history of Russell Baker,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-08-05,1999-07-13,af11ce8e-fd7e-4813-8532-3bea0e2cf62d,01:21:28 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,b2c2bdf6-a55c-4cf3-a599-f0ebfce06413,"Russell Baker, born August 14, 1925 in Morrisonville, Virginia, a small town across the state line from Harper's Ferry, West Virginia and not far from Frederick, Maryland, is a notable American author and Hopkins alumnus. An essayist and journalist for many years, Baker won his first of two Pulitzer Prizes in 1979 for his writing for The New York Times. He is notably one of the longest-running columnists in the history of the New York Times and The Baltimore Sun. Three years later, his first autobiography, Growing Up, won Baker his second Pulitzer. The primary subject of this first autobiography, his most well-known work, was his childhood in Virginia during the Great Depression, while the focus of his second autobiography, Good Times, was his extensive and varied half-century career in journalism, including a close look at his time with The Baltimore Sun. In this oral history, Russell Baker describes his childhood, World War II, and his student days at Hopkins (1942-1947), specifically his courses in English, his work with the News-Letter, and his general impressions of Hopkins. This oral history is a part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Baker, Russell, 1925-2019",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Baltimore City College||Johns Hopkins University||Maryland--Baltimore||Albright, William Foxwell, 1891-1971||Allen, Don Cameron, 1903-1972||Baker, Russell, 1925-2019||Coleman, Elliott, 1906-1980||Hammond, Albert L. (Albert Lanphier), 1892-1970||Hiss, Alger||Lancaster, Henry Carrington, 1882-1954||Lane, Frederic Chapin, 1900-1984||Lattimore, Owen, 1900-1989||Malakis, Émile, 1897-||Malone, Kemp, 1889-1971||Mencken, H. L. (Henry Louis), 1880-1956||Muller, Steven, 1927-2013||Murnaghan, Francis D. (Francis Dominic), 1893-1976||Painter, Sidney, 1902-1960||Rodbell, Martin, 1925-1998||Shapiro, Karl, 1913-2000||Authors, American||College students--Scholarships, fellowships, etc.||College students--Social life and customs||Creative writing (Higher education)||Degrees, Academic||Race relations||Universities and colleges--Alumni and alumnae||Veterans--Education (Higher)||World War (1939-1945)||Baltimore sun",English,,,
https://digital.library.jhu.edu/node/119,01c08045-cbee-436f-ab3a-3eebfee291b7,Oral history of Elise Hancock,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-08-17,1999-10-21,b574ccd3-6898-41f9-bea3-cfcd4e0aa9c1,02:12:28 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,84eecea7-df4a-45e2-a729-4e568a2285b7,"Elise Hancock became the editor of the Johns Hopkins Magazine in 1973. During her editorship, the Magazine switched to a bimonthly schedule and was twice named ""one of the top ten Alumni Magazines in North America"" by the Council for the Advancement and Support of Education. In this oral history, Hancock discusses the Johns Hopkins Magazine, the gender balance of making Hopkins co-ed in the 1970s, and the history of the university. This oral history is part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Hancock, Elise",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Hopkins-Nanjing Center||Johns Hopkins University||Johns Hopkins University. Applied Physics Laboratory||Johns Hopkins University. Peabody Institute||Tudor and Stuart Club (Johns Hopkins University)||Periodicals||Soviet Union||Eisenhower, Milton Stover, 1899-1985||Gilman, Daniel C. (Daniel Coit), 1831-1908||Hall, Jakey||Hancock, Elise||Jones, Ross||Macksey, Richard, 1931-2019||Muller, Steven, 1927-2013||Nathans, Daniel, 1928-1999||Requardt, Gustav J. (Gustav Jaeger), 1886-1978||Richardson, William C.||Wolman, Abel, 1892-1989||Wolman, M. Gordon, 1924-2010||Interdisciplinary approach in education||Nobel Prize winners||Universities and colleges--Alumni and alumnae||Universities and colleges--Centennial celebrations, etc.||Universities and colleges--Public relations||Universities and colleges--Social aspects||Women in higher education||Women periodical editors",English,,,
https://digital.library.jhu.edu/node/120,a9dcf727-9026-40f6-9a3e-c23d065bb7a5,Oral history of Grace Brush,2022-03-11T14:37:38+00:00,2022-04-05T13:15:13+00:00,MS.0404,2015-10-30,1999-07-06,b689336a-77ab-4b5d-940f-201b9efca76e,01:13:03 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,14719942-8233-41ba-b8ae-7580f218224d,"Grace Brush is a professor in the Johns Hopkins Department of Geography and Environmental Engineering. She has studied the impact of human disturbance on the Chesapeake Bay extensively and has been awarded the Mathias Medal for her work. She was also named a Fellow of the Ecological Society of America. In this history, Brush discusses her time at Hopkins and her research, especially that which she completed in the Chesapeake Bay. This oral history is part of the Mame Warren oral histories Series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Brush, Grace Somers",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Chesapeake Bay Institute||Chesapeake Bay Program (U.S.)||Johns Hopkins University||Johns Hopkins University. School of Engineering||Long-Term Ecological Research Program||Maryland--Gwynns Falls||Brush, Grace Somers||Davis, F. W. (Frank W.), 1953-||Pritchard, Donald W.||Wolman, Abel, 1892-1989||Wolman, M. Gordon, 1924-2010||Ecology||Environmental engineering||Paleoecology||Universities and colleges--Faculty||Vegetation dynamics--Research||Women in higher education",English,,,
