url,uuid,title,created,changed,field_collection_number,field_date_available,field_date_published,field_extent,field_finding_aid,field_item_barcode,field_library_catalog_link,field_oclc_number,field_unique_id,field_abstract,field_access_rights,field_access_terms,field_alternative_title,field_copyright_and_use,field_description,field_digital_publisher,field_genre,field_language,field_member_of,field_model,field_publisher,field_resource_type,field_subject,field_title_language,field_contributor,field_featured_item
https://digital.library.jhu.edu/node/11763,826d3a12-b7d7-4414-a7c3-9938c2c53d88,"Archaeology, key to the past",2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-03-13,00:29:30hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385573mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385573,53311063,80da5d42-8c9e-4c70-80ce-c32654aea1c9,Archaeologists dig through layers of historic sites to discover artifacts of ancient civilizations. Several minutes lack video.,Public digital access,Science Review,"Archeology, key to the past",Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on March 13, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, writer; Anthony Farrar, producer, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, John H. Young, Henry T. Rowell, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Archaeology||Archaeological dating,English,"relators:brd:Du Mont Television Network||relators:drt:Farrar, Anthony||relators:prd:Poole, Lynn||relators:prd:Rowell, Henry T.||relators:prd:Young, John Howard||relators:pro:Farrar, Anthony||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:aus:Poole, Lynn",
https://digital.library.jhu.edu/node/11764,71d46aa8-7de8-4aba-9607-b87400a40670,Cancer will be conquered,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-04-10,00:29:35hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,31151024409645,https://catalyst.library.jhu.edu/catalog/bib_2385576,53311118,074b0a97-98ec-40f9-86a3-cff940a3f27c,Comparisons between normal and cancerous cells show chemical differences between them. This will lead to the development of viruses and other organisms that will be able to kill cancer cells without harming normal cells.,Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on April 10, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, writer; Anthony Farrar, producer, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, George O. Gey, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Cancer--Research||Cancer cells,English,"relators:brd:Du Mont Television Network||relators:drt:Farrar, Anthony||relators:prd:Gey, George O.||relators:prd:Poole, Lynn||relators:pro:Farrar, Anthony||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:aus:Poole, Lynn",
https://digital.library.jhu.edu/node/11765,a82decc1-bdc6-45a2-9b11-a50c3f6d6afe,"Stream pollution, industrial headache",2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-05-01,00:29:30hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,31151025394549,https://catalyst.library.jhu.edu/catalog/bib_2385577,53311128,1ece649d-e891-4fe8-869f-f10bcfd7eec3,Industrial plants and factories discharge waste into streams that lead to pollution of the streams and rivers. Scientists are working with industries to process industrial wastes so as to reduce water pollution.,Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on May 1, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer, writer; Anthony Farrar, director; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Charles E. Renn, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Water--Pollution||Factory and trade waste,English,"relators:brd:Du Mont Television Network||relators:drt:Farrar, Anthony||relators:prd:Poole, Lynn||relators:prd:Renn, Charles E. (Charles Easterday), 1905-||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:aus:Poole, Lynn",
https://digital.library.jhu.edu/node/11766,058afa73-0ade-4641-9c54-ff6b86aa3790,Fossils tell the story,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-03-06,00:29:15hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385579mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385579,53311042,8ce99a95-1fb9-4e57-a585-43e9ce6cdf94,Fossils of prehistoric organisms show the characteristics of ice age life and the earth's geologic past.,Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on March 6, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, writer; Anthony Farrar, producer, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, G. Arthur Cooper, David Dunkle, David M. DeLo, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,"Glacial epoch||Animals, Fossil",English,"relators:brd:Du Mont Television Network||relators:drt:Farrar, Anthony||relators:prd:Cooper, G. Arthur (Gustav Arthur), 1902-2000||relators:prd:Delo, David M., 1905-||relators:prd:Dunkle, David H.||relators:prd:Poole, Lynn||relators:pro:Farrar, Anthony||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:aus:Poole, Lynn",
https://digital.library.jhu.edu/node/11767,79415bc2-a4c7-4563-aeac-ad7f1a743141,Human Engineering,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-01-30,00:21:05hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,31151024409637,https://catalyst.library.jhu.edu/catalog/bib_2385580,53278639,678ebf2d-14b0-4564-87d4-1ad7844e268c,"Research in human engineering affects many operations of everyday life. Experimentation with sizes and shapes of numbers, knobs, and traffic signs can make driving safer and machines easier to operate. The first eight or nine minutes are missing from the videorecording of this program.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on January 30, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, Sterling Reynolds, writers; Anthony Farrar, producer, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Robert Sleight, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Human engineering||Traffic signs and signals,English,"relators:brd:Du Mont Television Network||relators:drt:Farrar, Anthony||relators:prd:Poole, Lynn||relators:prd:Sleight, Robert B.||relators:pro:Farrar, Anthony||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:aus:Poole, Lynn||relators:aus:Reynolds, Sterling",
https://digital.library.jhu.edu/node/11768,cf5789c3-acc8-4a18-a19c-684b616fe8dc,"Volcanus, god of fire",2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-01-23,00:29:15hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385582mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385582,53278622,8f1a65c4-d286-404c-a668-fd069a38d5c6,Volcanoes are found in certain areas of the earth that are also susceptible to earthquakes. Pressure beneath the crust of the earth forces lava and hot rocks up through the crater of volcanoes. Various types of lava and volcanic rocks are discussed.,Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on January 23, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, Sterling Reynolds, writers; Anthony Farrar, producer, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Randolph W. Chapman, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Volcanoes||Lava,English,"relators:brd:Du Mont Television Network||relators:drt:Farrar, Anthony||relators:prd:Chapman, Randolph W.||relators:prd:Poole, Lynn||relators:pro:Farrar, Anthony||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:aus:Poole, Lynn||relators:aus:Reynolds, Sterling",
https://digital.library.jhu.edu/node/11769,4264f4bb-dfe3-48f7-897a-ef7b6d34f37b,The fight against polio,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-01-16,00:29:00hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,31151024409611,https://catalyst.library.jhu.edu/catalog/bib_2385583,53382085,90ce78a0-1599-47ab-9387-3c1ea4f305e3,"The program begins with a tour of the Children's Hospital School of Baltimore, Maryland. Dr. Raymond Lenhard describes the symptoms of poliomyelitis, or infantile paralysis, and treatment of the disease. In the exercise room, a physical therapist demonstrates the muscle test for fingers and shoulders and how patients progress from simple to complex exercises. Patients are shown in crutches and leg braces, in the rocking bed, and in the treatment pool doing underwater exercises. ""Iron lung"" respirators are demonstrated and explained. Lynn Poole interviews two patients who recovered from polio, and he alludes to research being done in polio immunization.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on January 16, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, Sterling Reynolds, writers; Anthony Farrar, producer, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Raymond E. Lenhard, Henry C. Kendall, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Poliomyelitis--Treatment||Poliomyelitis,English,"relators:brd:Du Mont Television Network||relators:drt:Farrar, Anthony||relators:prd:Kendall, Henry C.||relators:prd:Lenhard, R. E. (Raymond E.)||relators:prd:Poole, Lynn||relators:pro:Farrar, Anthony||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:aus:Poole, Lynn||relators:aus:Reynolds, Sterling",
https://digital.library.jhu.edu/node/11770,7dab7a2d-6d62-42ca-8bd5-b891df261a99,Industrial hygiene,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-03-27,00:28:55hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385584mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385584,53382089,0b9deb71-bd77-442c-8942-951d2b71e85f,"Lynn Poole discusses the work of an industrial hygienist and notes that although there are many aspects of industrial hygiene, this program focuses on atmospheric contamination and its remediation. Dr. Anna M. Baetjer describes dusts (especially silica dust) and solvents (especially carbon tetrachloride) and the research being done to determine their effect on human workers. Charles E. Couchman, a Baltimore city industrial hygienist, demonstrates how carbon monoxide testing can be done with an instrument. Hopcalyte, developed at Johns Hopkins University and University of California, is used to reduce carbon monoxide levels. Allen D. Brandt, an engineer for Bethlehem Steel, shows photographs of exhaust systems at local industries and the collection and removal of particulate matter.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on March 27, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, writer; Anthony Farrar, producer, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Anna Baetjer, Charles E. Couchman, Allen D. Brandt, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Occupational diseases--Prevention||Exhaust systems||Silicosis||Carbon tetrachloride--Toxicology||Silica--Toxicology||Industrial hygiene,English,"relators:brd:Du Mont Television Network||relators:drt:Farrar, Anthony||relators:prd:Baetjer, Anna M. (Anna Medora), 1899-||relators:prd:Brandt, Allen D.||relators:prd:Couchman, Charles E.||relators:prd:Poole, Lynn||relators:pro:Farrar, Anthony||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:aus:Poole, Lynn",
https://digital.library.jhu.edu/node/11771,f070b29a-3a73-4f58-ab0b-2fee88a6208d,Convicted by microscope,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-10-29,00:30:00hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385544mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385544,53311708,6beeb9f4-7ff8-4a5f-94d7-7bf9dd8b574a,"Two seemingly unrelated crimes are linked and subsequently solved through forensic techniques involving spectrometry, blood typing, and ballistics with the use of microscopic methods.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on October 29, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Paul Kane, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Henry C. Freimuth, Russell S. Fisher, Anthony Nelligan, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,"Microscopes||Chemistry, Forensic||Blood groups||Forensic ballistics||Spectrograph",English,"relators:brd:Du Mont Television Network||relators:drt:Kane, Paul||relators:prd:Fisher, Russell S., 1916-1984||relators:prd:Freimuth, Henry C.||relators:prd:Nelligan, Anthony||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/11772,857156fd-f53b-4914-a0b6-0dd5f65a66b8,Epidemic theory - what is it?,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-04-17,00:29:50hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385545mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385545,53382115,95cfa8e0-d8b5-4fe9-9f04-bd3aaeb1b9ae,"Using diagrams, Dr. Lowell J. Reed first describes the history of epidemics, the origins of disease, using measles and small pox as examples, and means of transmission. He then demonstrates the epidemic theory where St is the number of people susceptible to the disease over time multiplied by 1 minus qct (the probability of a person with the disease meeting a susceptible person) equals C t+1(cases over time). Also factored into this equation is the number of people who develop an immunity to the disease after recovering from it. The theory is then tested against experience. Dr. Reed sets up an experiment demonstrating the practical application of the theory using a model. He then discusses epidemic control focusing on isolation of people who already have the disease, and immunization of people who are susceptible to the disease.",Public digital access,Science Review,"Epidemic theory, what is it?",Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on April 17, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, writer; Anthony Farrar, producer, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Lowell J. Reed, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Smallpox||Epidemiology||Measles,English,"relators:brd:Du Mont Television Network||relators:drt:Farrar, Anthony||relators:prd:Poole, Lynn||relators:prd:Reed, Lowell J. (Lowell Jacob), 1886-||relators:pro:Farrar, Anthony||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:aus:Poole, Lynn",
https://digital.library.jhu.edu/node/11773,1fa4a16a-996e-40a3-a104-c35092b966d6,What you should know about biological warfare,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-04-03,00:29:30hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385546mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385546,53382094,7e3e8999-a6bf-47a7-9aa3-e577afcffd1b,"This program defines biological warfare, its basis being what has happened experimentally with animals and accidentally with people, such as the Q fever epidemic. Dr. Langmuir, from the Communicable Disease Center in Atlanta, describes how an attack might contaminate air with infectious material or water supplies with contaminants spread throughout the distribution center. He also enumerates the agencies and organizations included in the public health safety net. Norman Kiefer of the Federal Civil Defense Administration suggests that we need better sampling and lab methods, vaccines, and investigation procedures to combat communicable diseases. The viewers were urged not to spread rumors but rather to request the pamphlet ""What You Should Know About Biological Warfare.""",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on April 3, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, writer; Anthony Farrar, producer, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Victor Haas, Alexander Langmuir, Norman Kiefer, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Q fever||Influenza--Prevention||Communicable diseases||Biological warfare||Epidemic encephalitis,English,"relators:brd:Du Mont Television Network||relators:drt:Farrar, Anthony||relators:prd:Haas, Victor||relators:prd:Kiefer, Norman C.||relators:prd:Langmuir, Alexander D.||relators:prd:Poole, Lynn||relators:pro:Farrar, Anthony||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:aus:Poole, Lynn",
https://digital.library.jhu.edu/node/11774,54635e74-4b65-48be-bf87-3d391a4d51dc,"The atom, beast or benefit?",2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-11-26,00:29:35hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385547mmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385547,53311758,bdfc9f5e-9e3d-45ed-a097-321aa7817f1a,"The workings of an atomic bomb are explained through atomic reactions and fusion. Comparisons are made to TNT and hydrogen explosions, and some peaceful applications for nuclear energy are discussed.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on November 26, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Paul Kane, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Donald H. Andrews, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Atomic bomb||Nuclear reactions||Nuclear energy,English,"relators:brd:Du Mont Television Network||relators:drt:Kane, Paul||relators:prd:Andrews, Donald H. (Donald Hatch), 1898-||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:spk:Alyea, Hubert N. (Hubert Newcombe), 1903-",
https://digital.library.jhu.edu/node/11775,aab484bd-ad6e-4fdd-847a-a852c3981e5d,Schistosomiasis,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1950-11-21,00:28:50hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385549mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385549,53382078,cf552670-7487-4cd3-924f-5b5e3f9647c0,"The program opens with a film visit to the National Institutes of Health labs in Bethesda, MD. Dr. Tomlinson explains the life cycle of schistosomes via snails to humans. Dr. Wright describes the characteristics of the disease and shows films of victims of the parasite. He also explains how U.S. troops fighting in the South Pacific could bathe in infested streams and bring the parasite to the U.S. unless they use chemical repellants on their clothing and body. Dr. Cram describes her team's search for a U.S. snail that could serve as a host for schistosomiasis. The NIH schistosomiasis snail study collection from around the world is displayed. Dr. Nolan describes her search for a safe chemical compound to pour into waterways to kill snails on a large scale, and she demonstrates how it works.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on November 21, 1950 from the studios of WAAM in Baltimore, Md. Black and white. Produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Thomas H. Tomlinson, Willard H. Wright, Eloise Cram, Mabelle O. Nolan, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Snails as carriers of disease||Schistosomiasis||Helminths,English,"relators:brd:Du Mont Television Network||relators:prd:Cram, Eloise B. (Eloise Blaine), 1896-1957||relators:prd:Nolan, Mabelle O.||relators:prd:Poole, Lynn||relators:prd:Tomlinson, Thomas H.||relators:prd:Wright, Willard H.||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/11776,3ab105ac-31a5-420e-919c-93b647d9d28d,Feeding the child,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-11-05,00:29:40hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385550mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385550,53311747,18e740a5-e757-426b-a818-e71042a7bc83,"Feeding children from infancy through early childhood is discussed. Forced feeding at set times is no longer recommended. Instead an infant should be fed when it is hungry. At 1-2 months solid food can be introduced beginning with bland cereals, followed by fruit, vegetables, and then meat. Food should be supplemented with vitamins C and D in the infant diet with orange juice and cod liver oil, or in concentrated forms. For older children, a balanced diet is recommended along with behavioral methods of dealing with meal times.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on November 5, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Paul Kane, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Francis F. Schwentker, Barton Childs, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Infants--Nutrition||Vitamin D in human nutrition||Vitamin C deficiency||Children--Nutrition,English,"relators:brd:Du Mont Television Network||relators:drt:Kane, Paul||relators:prd:Childs, Barton||relators:prd:Poole, Lynn||relators:prd:Schwentker, Francis F.||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/11777,842bc9c6-dda3-4a58-a751-1f567d1a3f37,Rh factor,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-07-24,00:29:35hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385554mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385554,53311539,118a573e-337a-4719-9fde-76d432e09260,"In 1939 the presence of the Rh factor was discovered to be in the blood of a large majority of human beings. This explains the some of the problems in pregnancy and childbirth when a father is Rh positive and the mother is Rh negative, which can cause hemolytic disease of newborns.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on July 24, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Ed Sarrow, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Bentley Glass, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Erythroblastosis fetalis||Rh factor||Blood groups,English,"relators:brd:Du Mont Television Network||relators:drt:Sarrow, Ed||relators:prd:Glass, Bentley, 1906-2005||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/11778,0a55a56c-48ac-4662-b2e8-8ed7b2d7c04d,The master glass blower,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-10-08,00:29:35hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385556mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385556,53311566,df972c9d-9c51-49e0-b0f7-0ced55b7d828,"Glass blowing and working techniques can be used to make delicate and accurate glass instruments, which are used in scientific and medical experimentation.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on October 8, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Paul Kane, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, John Lehman, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Scientific apparatus and instruments--Design and construction||Glass blowing and working||Glass in medicine,English,"relators:brd:Du Mont Television Network||relators:drt:Kane, Paul||relators:prd:Lehman, John||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/11779,cfb14eb6-b05f-4555-a2cf-32e1877500d1,Report on the living,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-06-12,00:29:35hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385560mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385560,53311186,7210c6cf-0d48-4b0d-95aa-35cc5e44ed51,"A young boy with rheumatic heart disease and an enlarged heart is treated successfully with ACTH, a drug developed from a pituitary hormone of pigs. Includes a film ""Report on the living,"" produced by the Documentary Company for the Federal Security Agency, Public Health Service.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on June 12, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Ed Sarrow, director; Joel Chaseman, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, C.J. Van Slyke, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,ACTH||Rheumatic heart disease in children,English,"relators:brd:Du Mont Television Network||relators:ctb:Documentary Company||relators:ctb:United States. Public Health Service||relators:drt:Sarrow, Ed||relators:prd:Poole, Lynn||relators:prd:Van Slyke, C. J. (Cassius James), 1900-1966||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",True
https://digital.library.jhu.edu/node/11780,56298b03-5ed9-4da1-b8b2-2c2e86bd61c2,Window of life,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-07-10,00:29:30hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2385561mmmmmm,https://catalyst.library.jhu.edu/catalog/bib_2385561,53311554,5f25df2b-e8a2-499e-9f7d-7df3d5065c1d,"Chemical analysis of the key elements of plant and animal life, chlorophyll and hemoglobin is presented.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on July 10, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Ed Sarrow, director; Ted Jaffee, announcer; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Alsoph Corwin, presenters. Digitized in 2003.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Chlorophyll--Analysis||Hemoglobin--Analysis,English,"relators:brd:Du Mont Television Network||relators:drt:Sarrow, Ed||relators:prd:Corwin, Alsoph Henry, 1908-2007||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
