taxonomy,drupal_internal__tid,drupal_internal__revision_id,langcode,revision_created,status,name,weight,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_created,date,unique_id,lcnaf,viaf,authority,description,ulan,preferred_name_fuller_form,preferred_name_prefix,preferred_name_rest,preferred_name_suffix,primary_part_of_name
taxonomy_term--person,1216,1216,en,2021-10-08T20:35:33+00:00,True,"Friesinger, Gottlieb C., 1929-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1929/,4dcdaa76-9031-4de1-8ff3-7bc59e22630e,http://id.loc.gov/authorities/names/n88038317,http://viaf.org/viaf/48307499,http://viaf.org/viaf/48307499;viaf||http://id.loc.gov/authorities/names/n88038317;lcnaf,,,,,Gottlieb C.,,Friesinger
taxonomy_term--person,1217,1217,en,2021-10-08T20:35:33+00:00,True,"Fritz, Sigmund, 1914-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1914/,5f9c061e-b9bd-4784-9bdf-14407eec610f,http://id.loc.gov/authorities/names/no2008084018,http://viaf.org/viaf/7203118,http://viaf.org/viaf/7203118;viaf||http://id.loc.gov/authorities/names/no2008084018;lcnaf,,,,,Sigmund,,Fritz
taxonomy_term--person,1218,1218,en,2021-10-08T20:35:33+00:00,True,"Fryers, Edwin",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,03793002-4c8a-480a-a06f-e2df4b81c14d,,,,,,,,Edwin,,Fryers
taxonomy_term--person,1219,1219,en,2021-10-08T20:35:33+00:00,True,"Fuller, Charles",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,39deca06-ceb2-409d-a2ce-997074c9ffe3,,,,,,,,Charles,,Fuller
taxonomy_term--person,1220,1220,en,2021-10-08T20:35:33+00:00,True,"Fuller, Troy",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,75ac708e-f2dd-45a0-b78b-6e409beb7853,,,,,,,,Troy,,Fuller
taxonomy_term--person,1221,1221,en,2021-10-08T20:35:33+00:00,True,"Fulton, Lewis",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,f79897b4-e92a-49e5-ab0a-999136651efc,,,,,,,,Lewis,,Fulton
taxonomy_term--person,1222,1222,en,2021-10-08T20:35:33+00:00,True,"Furst, Allison J.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,23d429a2-8f84-4c1b-8b89-a85697c4e62f,,,,,,,,Allison J.,,Furst
taxonomy_term--person,1223,1223,en,2021-10-08T20:35:33+00:00,True,"Gabor, Stanley C.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,5e8b30c1-958a-4c84-aae2-de08fb0ccea5,,,,,,,,Stanley C.,,Gabor
taxonomy_term--person,1224,1224,en,2021-10-08T20:35:33+00:00,True,"Galambos, Louis",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,99277f9f-2df7-40d6-8a6b-ca5dac3e2282,http://id.loc.gov/authorities/names/n82054860,http://viaf.org/viaf/66503725,http://viaf.org/viaf/66503725;viaf||http://id.loc.gov/authorities/names/n82054860;lcnaf,,,,,Louis,,Galambos
taxonomy_term--person,1225,1225,en,2021-10-08T20:35:33+00:00,True,"Galvin, Kevin",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,20ddf047-e363-47a1-9f70-18ee935ab9c7,,,,,,,,Kevin,,Galvin
taxonomy_term--person,1226,1226,en,2021-10-08T20:35:33+00:00,True,"Gange, Fraser",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,988348df-2cc8-4310-b707-874353dcd20f,,,,,,,,Fraser,,Gange
taxonomy_term--person,1227,1227,en,2021-10-08T20:35:33+00:00,True,"Garbis, Marvin Joseph",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,46e982ae-91e3-4cb0-a963-ec6429872b5e,http://id.loc.gov/authorities/names/n82105444,http://viaf.org/viaf/43188598,http://viaf.org/viaf/43188598;viaf||http://id.loc.gov/authorities/names/n82105444;lcnaf,,,,,Marvin Joseph,,Garbis
taxonomy_term--person,1228,1228,en,2021-10-08T20:35:33+00:00,True,"Gardner, John W. (John William), 1912-2002",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1912/2002,15a7e4d6-052f-4a9b-863a-c6f7908dadef,http://id.loc.gov/authorities/names/n79060119,http://viaf.org/viaf/109531856,http://viaf.org/viaf/109531856;viaf||http://id.loc.gov/authorities/names/n79060119;lcnaf,,,John William,,John W.,,Gardner
taxonomy_term--person,1229,1229,en,2021-10-08T20:35:33+00:00,True,"Gardner, Kirk",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,d787a052-2752-4ec1-a786-9544741fd21f,,,,,,,,Kirk,,Gardner
taxonomy_term--person,1230,1230,en,2021-10-08T20:35:33+00:00,True,"Garrett, Alice Warder",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,46d69de7-0659-41b6-b0ea-4f7fb04dcf2b,http://id.loc.gov/authorities/names/n97843373,http://viaf.org/viaf/20765013,http://viaf.org/viaf/20765013;viaf||http://id.loc.gov/authorities/names/n97843373;lcnaf,,,,,Alice Warder,,Garrett
taxonomy_term--person,1231,1231,en,2021-10-08T20:35:33+00:00,True,"Garrett, Clarence B.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,7b4b9522-bc9b-464a-84e8-d57099fd9178,,,,,,,,Clarence B.,,Garrett
taxonomy_term--person,1232,1232,en,2021-10-08T20:35:33+00:00,True,"Garrett, John Work, 1872-1942",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1872/1942,8986cbf1-6e91-4849-bb11-2ac2101d6a0b,http://id.loc.gov/authorities/names/n93098969,http://viaf.org/viaf/1687883,http://viaf.org/viaf/1687883;viaf||http://id.loc.gov/authorities/names/n93098969;lcnaf,,,,,John Work,,Garrett
taxonomy_term--person,1233,1233,en,2021-10-08T20:35:33+00:00,True,"Garrett, Mary Elizabeth, 1854-1915",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1854/1915,98eb2bf0-c6f4-4d6e-a474-33789e15ca46,http://id.loc.gov/authorities/names/n2008010593,http://viaf.org/viaf/6859510,http://viaf.org/viaf/6859510;viaf||http://id.loc.gov/authorities/names/n2008010593;lcnaf,,,,,Mary Elizabeth,,Garrett
taxonomy_term--person,1234,1234,en,2021-10-08T20:35:33+00:00,True,"Garroway, Dave, 1913-1982",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1913/1982,e50e09f3-c2ba-4618-ad77-8293db594c2e,http://id.loc.gov/authorities/names/n85138045,http://viaf.org/viaf/18656484,http://viaf.org/viaf/18656484;viaf||http://id.loc.gov/authorities/names/n85138045;lcnaf,,,,,Dave,,Garroway
taxonomy_term--person,1235,1235,en,2021-10-08T20:35:33+00:00,True,"Gatzke, Hans W. (Hans Wilhelm), 1915-1987",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1915/1987,bc56950f-eefb-4a9a-8d2d-fc259ef60b5d,http://id.loc.gov/authorities/names/n79042191,http://viaf.org/viaf/74782268,http://viaf.org/viaf/74782268;viaf||http://id.loc.gov/authorities/names/n79042191;lcnaf,,,Hans Wilhelm,,Hans W.,,Gatzke
taxonomy_term--person,1236,1236,en,2021-10-08T20:35:33+00:00,True,"Gayhart, E. L.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,abf13621-63f0-4af9-82b0-ba203f154ec9,,,,,,,,E. L.,,Gayhart
taxonomy_term--person,1237,1237,en,2021-10-08T20:35:33+00:00,True,"Gebelein, Conrad",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,a82ff77c-6511-40ac-86f6-ef82d1416684,,,,,,,,Conrad,,Gebelein
taxonomy_term--person,1238,1238,en,2021-10-08T20:35:33+00:00,True,"Gebhard, J. W.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,47b40af3-7771-4224-b8cf-b4be5999036e,,http://viaf.org/viaf/93732992,http://viaf.org/viaf/93732992;viaf,,,,,J. W.,,Gebhard
taxonomy_term--person,1239,1239,en,2021-10-08T20:35:33+00:00,True,"Gebo, Kelly A.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,bd5c9fd2-6eb6-44d5-9efe-4bf58b62fdb1,http://id.loc.gov/authorities/names/n2002161417,http://viaf.org/viaf/16594929,http://viaf.org/viaf/16594929;viaf||http://id.loc.gov/authorities/names/n2002161417;lcnaf,,,,,Kelly A.,,Gebo
taxonomy_term--person,1240,1240,en,2021-10-08T20:35:33+00:00,True,"Gee, E. Gordon (Elwood Gordon), 1944-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1944/,909b9446-0a8c-4854-8a16-ca86b97f5005,http://id.loc.gov/authorities/names/n77015912,http://viaf.org/viaf/108853391,http://viaf.org/viaf/108853391;viaf||http://id.loc.gov/authorities/names/n77015912;lcnaf,,,Elwood Gordon,,E. Gordon,,Gee
taxonomy_term--person,1241,1241,en,2021-10-08T20:35:33+00:00,True,"Geertz, Clifford",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,f998b77c-1be5-49ea-a317-667c7fb1fb52,http://id.loc.gov/authorities/names/n79131889,http://viaf.org/viaf/108430277,http://viaf.org/viaf/108430277;viaf||http://id.loc.gov/authorities/names/n79131889;lcnaf,,,,,Clifford,,Geertz
taxonomy_term--person,1242,1242,en,2021-10-08T20:35:33+00:00,True,"Geier, Leo, 1926-2017",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1926/2017,f6153cfe-e6e1-4e3b-9dbe-a6391d85e635,http://id.loc.gov/authorities/names/n2018037688,http://viaf.org/viaf/283090744,http://viaf.org/viaf/283090744;viaf||http://id.loc.gov/authorities/names/n2018037688;lcnaf,,,,,Leo,,Geier
taxonomy_term--person,1243,1243,en,2021-10-08T20:35:33+00:00,True,"Gentile, Paul",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,e0012e19-c908-4af5-b097-189d9e0fe834,,,,"Associated information: New York, NY; United Methodist Missions",,,,Paul,,Gentile
taxonomy_term--person,1244,1244,en,2021-10-08T20:35:33+00:00,True,"Gerberding, William P., 1929-2014",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1929/2014,5fb7d38d-7c48-4f6a-8db1-865fa6905492,http://id.loc.gov/authorities/names/no2008072202,http://viaf.org/viaf/31806847,http://viaf.org/viaf/31806847;viaf||http://id.loc.gov/authorities/names/no2008072202;lcnaf,,,,,William P.,,Gerberding
taxonomy_term--person,1245,1245,en,2021-10-08T20:35:33+00:00,True,"Gey, George O.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,5c16c349-5030-4072-b044-fdd06c2118bd,,,,,,,,George O.,,Gey
taxonomy_term--person,1246,1246,en,2021-10-08T20:35:33+00:00,True,"Geyer, John Charles, 1906-1995",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1906/1995,0b93d452-ddf8-4234-9997-b8eedc832cab,http://id.loc.gov/authorities/names/n50016539,http://viaf.org/viaf/109518884,http://viaf.org/viaf/109518884;viaf||http://id.loc.gov/authorities/names/n50016539;lcnaf,,,,,John Charles,,Geyer
taxonomy_term--person,1247,1247,en,2021-10-08T20:35:33+00:00,True,"Giacconi, Riccardo",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,e583da67-84aa-4ddd-aa02-90cd2fe6beda,http://id.loc.gov/authorities/names/n80089661,http://viaf.org/viaf/88051475,http://viaf.org/viaf/88051475;viaf||http://id.loc.gov/authorities/names/n80089661;lcnaf,,,,,Riccardo,,Giacconi
taxonomy_term--person,1248,1248,en,2021-10-08T20:35:33+00:00,True,"Gibson, Ralph E.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,13be9c86-7cc4-4bbf-887e-43f1b578e80d,http://id.loc.gov/authorities/names/n79128707,http://viaf.org/viaf/170926967,http://viaf.org/viaf/170926967;viaf||http://id.loc.gov/authorities/names/n79128707;lcnaf,,,,,Ralph E.,,Gibson
taxonomy_term--person,1249,1249,en,2021-10-08T20:35:33+00:00,True,"Gifford, Walter S. (Walter Sherman), 1885-1966",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1885/1966,003d63fe-5619-4dcc-9706-8653b5e4180a,http://id.loc.gov/authorities/names/no96020441,http://viaf.org/viaf/2058347,http://viaf.org/viaf/2058347;viaf||http://id.loc.gov/authorities/names/no96020441;lcnaf,,,Walter Sherman,,Walter S.,,Gifford
taxonomy_term--person,1250,1250,en,2021-10-08T20:35:33+00:00,True,"Gildersleeve, Basil L. (Basil Lanneau), 1831-1924",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1831/1924,8452bed7-e011-42c3-a53d-937d09409b35,http://id.loc.gov/authorities/names/n85130219,http://viaf.org/viaf/2490055,http://viaf.org/viaf/2490055;viaf||http://id.loc.gov/authorities/names/n85130219;lcnaf,,,Basil Lanneau,,Basil L.,,Gildersleeve
taxonomy_term--person,1251,1251,en,2021-10-08T20:35:33+00:00,True,"Gillette, Guy",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,3ed3d5d0-4e64-4d87-a22c-6348ffd156ff,,,,"Location information: Yonkers, NY",,,,Guy,,Gillette
taxonomy_term--person,1252,1252,en,2021-10-08T20:35:33+00:00,True,"Gilman, Daniel C. (Daniel Coit), 1831-1908",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1831/1908,39786e28-cf71-4e90-a026-2deb59c3dfd9,http://id.loc.gov/authorities/names/n50033408,http://viaf.org/viaf/30292566,http://viaf.org/viaf/30292566;viaf||http://id.loc.gov/authorities/names/n50033408;lcnaf,,,Daniel Coit,,Daniel C.,,Gilman
taxonomy_term--person,1253,1253,en,2021-10-08T20:35:33+00:00,True,"Gilman, Elisabeth Coit, 1867-1950",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1867/1950,a48c479d-f460-4e02-9680-7ce266f3b32d,http://id.loc.gov/authorities/names/n2012048143,http://viaf.org/viaf/259812436,http://viaf.org/viaf/259812436;viaf||http://id.loc.gov/authorities/names/n2012048143;lcnaf,,,,,Elisabeth Coit,,Gilman
taxonomy_term--person,1254,1254,en,2021-10-08T20:35:33+00:00,True,"Gilman, Lawrence",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,76ab7849-0490-44b5-a546-5057d25052c7,,,,,,,,Lawrence,,Gilman
taxonomy_term--person,1255,1255,en,2021-10-08T20:35:33+00:00,True,"Ginsberg, Benjamin",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,b8aa18f6-fe24-42f8-9841-6093ffdb70b3,http://id.loc.gov/authorities/names/n81118923,http://viaf.org/viaf/85282070,http://viaf.org/viaf/85282070;viaf||http://id.loc.gov/authorities/names/n81118923;lcnaf,,,,,Benjamin,,Ginsberg
taxonomy_term--person,1256,1256,en,2021-10-08T20:35:33+00:00,True,"Ginsburg, Robert N.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,51bc9bdc-4ec7-4509-8f53-0c6ba86493ed,http://id.loc.gov/authorities/names/n50029917,http://viaf.org/viaf/59149918,http://viaf.org/viaf/59149918;viaf||http://id.loc.gov/authorities/names/n50029917;lcnaf,,,,,Robert N.,,Ginsburg
taxonomy_term--person,1257,1257,en,2021-10-08T20:35:33+00:00,True,"Glass, Bentley, 1906-2005",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1906/2005,515d4338-539a-40fc-b32a-34b47ec338eb,http://id.loc.gov/authorities/names/n50033095,http://viaf.org/viaf/97849612,http://viaf.org/viaf/97849612;viaf||http://id.loc.gov/authorities/names/n50033095;lcnaf,,,,,Bentley,,Glass
taxonomy_term--person,1258,1258,en,2021-10-08T20:35:33+00:00,True,"Glena, Don",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,6de97839-6e1a-4712-87b2-690fe7519442,,,,Associated information: SUNY-Buffalo,,,,Don,,Glena
taxonomy_term--person,1259,1259,en,2021-10-08T20:35:33+00:00,True,"Goldman, Richard Franko, 1910-1980",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1910/1980,a315c757-4543-44be-94ea-c889ba3c18d0,http://id.loc.gov/authorities/names/n81012441,http://viaf.org/viaf/98887998,http://viaf.org/viaf/98887998;viaf||http://id.loc.gov/authorities/names/n81012441;lcnaf,,,,,Richard Franko,,Goldman
taxonomy_term--person,1260,1260,en,2021-10-08T20:35:33+00:00,True,"Goldsmith, Martin, 1952-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1952/,056394a7-84b6-4773-9d16-8aace60792ae,http://id.loc.gov/authorities/names/n95028755,http://viaf.org/viaf/6638953,http://viaf.org/viaf/6638953;viaf||http://id.loc.gov/authorities/names/n95028755;lcnaf,,,,,Martin,,Goldsmith
taxonomy_term--person,1261,1261,en,2021-10-08T20:35:33+00:00,True,"Goldstein, Moise H., 1882-1972",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1882/1972,78966272-44e7-4600-b3f1-a960d50749a9,http://id.loc.gov/authorities/names/no2004112131,http://viaf.org/viaf/61266833,http://viaf.org/viaf/61266833;viaf||http://id.loc.gov/authorities/names/no2004112131;lcnaf,,,,,Moise H.,,Goldstein
taxonomy_term--person,1262,1262,en,2021-10-08T20:35:33+00:00,True,"González, Eduardo, 1943-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1943/,253f6eb1-6dc5-481d-8216-5e6ad96b1613,http://id.loc.gov/authorities/names/n79008285,http://viaf.org/viaf/93782805,http://viaf.org/viaf/93782805;viaf||http://id.loc.gov/authorities/names/n79008285;lcnaf,,,,,Eduardo,,González
taxonomy_term--person,1263,1263,en,2021-10-08T20:35:33+00:00,True,"Goodnow, Frank J., 1859-1939",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1859/1939,7a831a78-0f87-4839-96f8-678dcf30423c,http://id.loc.gov/authorities/names/n79021181,http://viaf.org/viaf/37278427,http://viaf.org/viaf/37278427;viaf||http://id.loc.gov/authorities/names/n79021181;lcnaf,,,,,Frank J.,,Goodnow
taxonomy_term--person,1264,1264,en,2021-10-08T20:35:33+00:00,True,"Gordon, Harry",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,09d901bf-9cae-453c-8482-e4fb3d1c977c,,,,,,,,Harry,,Gordon
taxonomy_term--person,1265,1265,en,2021-10-08T20:35:33+00:00,True,"Gordon, Lincoln",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,79e4870d-fa23-4d95-9459-facd00074380,http://id.loc.gov/authorities/names/n79023153,http://viaf.org/viaf/22231705,http://viaf.org/viaf/22231705;viaf||http://id.loc.gov/authorities/names/n79023153;lcnaf,,,,,Lincoln,,Gordon
taxonomy_term--person,1266,1266,en,2021-10-08T20:35:33+00:00,True,"Gore, Willis C.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,67d8e48b-d9ba-4acb-a36c-0a32e54c6475,,,,,,,,Willis C.,,Gore
taxonomy_term--person,1267,1267,en,2021-10-08T20:35:33+00:00,True,"Gould, David M.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,18143e7d-018d-4412-ba3d-7029c8e369f3,,,,,,,,David M.,,Gould
taxonomy_term--person,1268,1268,en,2021-10-08T20:35:33+00:00,True,"Grauer, Neil A.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,ddbab91b-9d68-4ab7-acc3-0551781c0001,http://id.loc.gov/authorities/names/n83174542,http://viaf.org/viaf/38296048,http://viaf.org/viaf/38296048;viaf||http://id.loc.gov/authorities/names/n83174542;lcnaf,,,,,Neil A.,,Grauer
taxonomy_term--person,1269,1269,en,2021-10-08T20:35:33+00:00,True,"Gray, Carol",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,70cebec6-6b14-4bd2-bfc3-2652ecae3b7e,,,,,,,,Carol,,Gray
taxonomy_term--person,1270,1270,en,2021-10-08T20:35:33+00:00,True,"Green, G. K.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,657d3fb3-14a8-4a1c-ac66-14ccfa8266fc,,,,,,,,G. K.,,Green
taxonomy_term--person,1271,1271,en,2021-10-08T20:35:33+00:00,True,"Green, Gareth M., 1931-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1931/,082ae101-96c5-4aa7-9e11-34bcbd0b796e,http://id.loc.gov/authorities/names/n87817353,http://viaf.org/viaf/110802157,http://viaf.org/viaf/110802157;viaf||http://id.loc.gov/authorities/names/n87817353;lcnaf,,,,,Gareth M.,,Green
taxonomy_term--person,1272,1272,en,2021-10-08T20:35:33+00:00,True,"Green, Ned",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,fbd608a1-6d90-40fe-a3a5-c2b2f6fc040b,,,,,,,,Ned,,Green
taxonomy_term--person,1273,1273,en,2021-10-08T20:35:33+00:00,True,"Green, Richard H.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,444e6aab-9ce9-402c-954c-3eb29400071a,,,,,,,,Richard H.,,Green
taxonomy_term--person,1274,1274,en,2021-10-08T20:35:33+00:00,True,"Green, Robert E. (Robert Edward), 1932-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1932/,03143e6c-1752-4ea5-acf3-0e3cab59e78f,http://id.loc.gov/authorities/names/n84027753,http://viaf.org/viaf/28465258,http://viaf.org/viaf/28465258;viaf||http://id.loc.gov/authorities/names/n84027753;lcnaf,,,Robert Edward,,Robert E.,,Green
taxonomy_term--person,1275,1275,en,2021-10-08T20:35:33+00:00,True,"Green, Sidney",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,4b19ed22-710e-4332-8174-5a95829388dd,,,,,,,,Sidney,,Green
taxonomy_term--person,1276,1276,en,2021-10-08T20:35:33+00:00,True,"Greene, Jack P.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,ed1dc73f-37a1-4935-9194-93cb8171ff1c,http://id.loc.gov/authorities/names/n50030482,http://viaf.org/viaf/41855581,http://viaf.org/viaf/41855581;viaf||http://id.loc.gov/authorities/names/n50030482;lcnaf,,,,,Jack P.,,Greene
taxonomy_term--person,1277,1277,en,2021-10-08T20:35:33+00:00,True,Greif,0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,50c29e4f-4d64-475c-acfc-16c450376ec1,,,,"Location information: Baltimore, MD",,,,,,Greif
taxonomy_term--person,1278,1278,en,2021-10-08T20:35:33+00:00,True,"Greif, Leonard L., Jr.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,3a32b6ff-d9cb-469c-a1d4-8a8e61b8c56c,,,,,,,,Leonard L.,Jr.,Greif
